state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,modal_price_per_kg
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ginger,Washed Root,Grade A,2026-07-06,5380.0,9290.0,7340.0,73.4
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Garlic,Country Dried,Grade A,2026-07-06,7070.0,12620.0,9900.0,99.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-07-06,2460.0,4340.0,3350.0,33.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Papaya,Red Lady Organic,Grade A,2026-07-06,1880.0,3340.0,2610.0,26.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-06,7370.0,13260.0,10320.0,103.2
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-07-06,5420.0,9220.0,7370.0,73.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-07-06,3180.0,4760.0,3970.0,39.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-07-06,4680.0,7240.0,5790.0,57.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-07-06,1960.0,3490.0,2730.0,27.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-07-06,2190.0,3780.0,2990.0,29.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Cabbage,Green Round,Grade A,2026-07-06,1100.0,2200.0,1600.0,16.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-07-06,4810.0,8020.0,6420.0,64.2
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-06,3710.0,6350.0,5080.0,50.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Palak,Tender Leafy,Grade A+,2026-07-06,1220.0,2240.0,1730.0,17.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Coriander,Local Nati,Grade A+,2026-07-06,1040.0,1870.0,1460.0,14.6
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-07-06,7710.0,13770.0,10800.0,108.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Banana,Elakki / Nendran,Grade A+,2026-07-06,2600.0,4580.0,3540.0,35.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-07-06,1880.0,3340.0,2610.0,26.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-06,8080.0,14550.0,11310.0,113.1
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Grapes,Bangalore Blue,Grade A+,2026-07-06,5590.0,9510.0,7610.0,76.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Tomato,Hybrid / Nati,Grade A,2026-07-06,1840.0,3270.0,2550.0,25.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Potato,Hassan / Local,Grade A,2026-07-06,1530.0,2620.0,2070.0,20.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Cabbage,Green Round,Grade A,2026-07-06,1110.0,2230.0,1620.0,16.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Peas,Tender Sweet,Grade A+,2026-07-06,5050.0,8410.0,6730.0,67.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-06,3590.0,6150.0,4920.0,49.2
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Chilli,G4 Pungent,Grade A,2026-07-06,2280.0,4350.0,3310.0,33.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Palak,Tender Leafy,Grade A+,2026-07-06,1280.0,2340.0,1810.0,18.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Coriander,Local Nati,Grade A+,2026-07-06,1060.0,1920.0,1490.0,14.9
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Mint,Fresh Pudina,Grade A+,2026-07-06,1130.0,2060.0,1550.0,15.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ginger,Washed Root,Grade A,2026-07-06,5500.0,9500.0,7500.0,75.0
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Garlic,Country Dried,Grade A,2026-07-06,7330.0,13080.0,10260.0,102.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Banana,Elakki / Nendran,Grade A+,2026-07-06,2640.0,4640.0,3580.0,35.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Papaya,Red Lady Organic,Grade A,2026-07-06,1920.0,3420.0,2670.0,26.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-06,7530.0,13560.0,10550.0,105.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Grapes,Bangalore Blue,Grade A+,2026-07-06,4980.0,8470.0,6770.0,67.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ragi,Organic Whole Grain,Grade A,2026-07-06,3490.0,5240.0,4370.0,43.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Rice,Sona Masuri Heritage,Grade A,2026-07-06,4220.0,6530.0,5230.0,52.3
Karnataka,Mandya,Mandya APMC Main Yard,Tomato,Hybrid / Nati,Grade A,2026-07-05,1680.0,2990.0,2330.0,23.3
Karnataka,Mandya,Mandya APMC Main Yard,Potato,Hassan / Local,Grade A,2026-07-05,1310.0,2240.0,1770.0,17.7
Karnataka,Mandya,Mandya APMC Main Yard,Onion,Bellary / Red,Grade A,2026-07-05,2230.0,3850.0,3040.0,30.4
Karnataka,Mandya,Mandya APMC Main Yard,Carrot,Ooty / Orange,Grade A+,2026-07-05,2790.0,4790.0,3790.0,37.9
Karnataka,Mandya,Mandya APMC Main Yard,Cabbage,Green Round,Grade A,2026-07-05,1160.0,2320.0,1690.0,16.9
Karnataka,Mandya,Mandya APMC Main Yard,Green Peas,Tender Sweet,Grade A+,2026-07-05,4670.0,7790.0,6230.0,62.3
Karnataka,Mandya,Mandya APMC Main Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-05,3330.0,5710.0,4570.0,45.7
Karnataka,Mandya,Mandya APMC Main Yard,Green Chilli,G4 Pungent,Grade A,2026-07-05,2210.0,4220.0,3220.0,32.2
Karnataka,Mandya,Mandya APMC Main Yard,Palak,Tender Leafy,Grade A+,2026-07-05,1120.0,2050.0,1580.0,15.8
Karnataka,Mandya,Mandya APMC Main Yard,Coriander,Local Nati,Grade A+,2026-07-05,1000.0,1800.0,1400.0,14.0
Karnataka,Mandya,Mandya APMC Main Yard,Mint,Fresh Pudina,Grade A+,2026-07-05,1150.0,2080.0,1560.0,15.6
Karnataka,Mandya,Mandya APMC Main Yard,Ginger,Washed Root,Grade A,2026-07-05,5740.0,9920.0,7830.0,78.3
Karnataka,Mandya,Mandya APMC Main Yard,Garlic,Country Dried,Grade A,2026-07-05,7360.0,13150.0,10310.0,103.1
Karnataka,Mandya,Mandya APMC Main Yard,Banana,Elakki / Nendran,Grade A+,2026-07-05,2510.0,4420.0,3420.0,34.2
Karnataka,Mandya,Mandya APMC Main Yard,Papaya,Red Lady Organic,Grade A,2026-07-05,1900.0,3370.0,2630.0,26.3
Karnataka,Mandya,Mandya APMC Main Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,7280.0,13110.0,10190.0,101.9
Karnataka,Mandya,Mandya APMC Main Yard,Grapes,Bangalore Blue,Grade A+,2026-07-05,4600.0,7830.0,6260.0,62.6
Karnataka,Mandya,Mandya APMC Main Yard,Ragi,Organic Whole Grain,Grade A,2026-07-05,3210.0,4810.0,4010.0,40.1
Karnataka,Mandya,Mandya APMC Main Yard,Rice,Sona Masuri Heritage,Grade A,2026-07-05,4260.0,6590.0,5270.0,52.7
Karnataka,Mandya,Maddur APMC Sub-Market,Tomato,Hybrid / Nati,Grade A,2026-07-05,1680.0,2990.0,2330.0,23.3
Karnataka,Mandya,Maddur APMC Sub-Market,Onion,Bellary / Red,Grade A,2026-07-05,2330.0,4020.0,3170.0,31.7
Karnataka,Mandya,Maddur APMC Sub-Market,Carrot,Ooty / Orange,Grade A+,2026-07-05,2940.0,5040.0,3990.0,39.9
Karnataka,Mandya,Maddur APMC Sub-Market,Cabbage,Green Round,Grade A,2026-07-05,1040.0,2080.0,1510.0,15.1
Karnataka,Mandya,Maddur APMC Sub-Market,Green Peas,Tender Sweet,Grade A+,2026-07-05,4250.0,7080.0,5660.0,56.6
Karnataka,Mandya,Maddur APMC Sub-Market,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-05,3270.0,5600.0,4480.0,44.8
Karnataka,Mandya,Maddur APMC Sub-Market,Green Chilli,G4 Pungent,Grade A,2026-07-05,2230.0,4260.0,3250.0,32.5
Karnataka,Mandya,Maddur APMC Sub-Market,Coriander,Local Nati,Grade A+,2026-07-05,1010.0,1810.0,1410.0,14.1
Karnataka,Mandya,Maddur APMC Sub-Market,Mint,Fresh Pudina,Grade A+,2026-07-05,1130.0,2050.0,1540.0,15.4
Karnataka,Mandya,Maddur APMC Sub-Market,Garlic,Country Dried,Grade A,2026-07-05,6530.0,11660.0,9140.0,91.4
Karnataka,Mandya,Maddur APMC Sub-Market,Banana,Elakki / Nendran,Grade A+,2026-07-05,2550.0,4490.0,3470.0,34.7
Karnataka,Mandya,Maddur APMC Sub-Market,Papaya,Red Lady Organic,Grade A,2026-07-05,1720.0,3060.0,2390.0,23.9
Karnataka,Mandya,Maddur APMC Sub-Market,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,7250.0,13040.0,10140.0,101.4
Karnataka,Mandya,Maddur APMC Sub-Market,Grapes,Bangalore Blue,Grade A+,2026-07-05,4600.0,7830.0,6260.0,62.6
Karnataka,Mandya,Maddur APMC Sub-Market,Ragi,Organic Whole Grain,Grade A,2026-07-05,3330.0,5000.0,4170.0,41.7
Karnataka,Mandya,Maddur APMC Sub-Market,Rice,Sona Masuri Heritage,Grade A,2026-07-05,3820.0,5910.0,4730.0,47.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Tomato,Hybrid / Nati,Grade A,2026-07-05,1820.0,3240.0,2530.0,25.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Potato,Hassan / Local,Grade A,2026-07-05,1310.0,2250.0,1780.0,17.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Carrot,Ooty / Orange,Grade A+,2026-07-05,2700.0,4630.0,3660.0,36.6
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Cabbage,Green Round,Grade A,2026-07-05,1010.0,2020.0,1470.0,14.7
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-05,3650.0,6260.0,5010.0,50.1
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Green Chilli,G4 Pungent,Grade A,2026-07-05,2280.0,4360.0,3320.0,33.2
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Coriander,Local Nati,Grade A+,2026-07-05,980.0,1770.0,1380.0,13.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Mint,Fresh Pudina,Grade A+,2026-07-05,1080.0,1970.0,1480.0,14.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Ginger,Washed Root,Grade A,2026-07-05,5090.0,8790.0,6940.0,69.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Garlic,Country Dried,Grade A,2026-07-05,6380.0,11390.0,8930.0,89.3
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Banana,Elakki / Nendran,Grade A+,2026-07-05,2530.0,4450.0,3440.0,34.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Papaya,Red Lady Organic,Grade A,2026-07-05,1830.0,3250.0,2540.0,25.4
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Grapes,Bangalore Blue,Grade A+,2026-07-05,4760.0,8100.0,6480.0,64.8
Karnataka,Mandya,Srirangapatna Vegetable Mandi,Rice,Sona Masuri Heritage,Grade A,2026-07-05,4430.0,6860.0,5490.0,54.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Potato,Hassan / Local,Grade A,2026-07-05,1370.0,2350.0,1860.0,18.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Carrot,Ooty / Orange,Grade A+,2026-07-05,2780.0,4760.0,3770.0,37.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Green Peas,Tender Sweet,Grade A+,2026-07-05,4370.0,7290.0,5830.0,58.3
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Palak,Tender Leafy,Grade A+,2026-07-05,1160.0,2130.0,1650.0,16.5
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Coriander,Local Nati,Grade A+,2026-07-05,970.0,1750.0,1360.0,13.6
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Ginger,Washed Root,Grade A,2026-07-05,5640.0,9740.0,7690.0,76.9
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Garlic,Country Dried,Grade A,2026-07-05,7330.0,13090.0,10270.0,102.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Banana,Elakki / Nendran,Grade A+,2026-07-05,2630.0,4640.0,3580.0,35.8
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Papaya,Red Lady Organic,Grade A,2026-07-05,1810.0,3210.0,2510.0,25.1
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,7020.0,12640.0,9830.0,98.3
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Grapes,Bangalore Blue,Grade A+,2026-07-05,5130.0,8710.0,6970.0,69.7
Karnataka,Ramanagara,Ramanagara Silk & Agro APMC,Rice,Sona Masuri Heritage,Grade A,2026-07-05,4070.0,6300.0,5040.0,50.4
Karnataka,Ramanagara,Channapatna APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-07-05,1840.0,3260.0,2550.0,25.5
Karnataka,Ramanagara,Channapatna APMC Yard,Potato,Hassan / Local,Grade A,2026-07-05,1350.0,2320.0,1830.0,18.3
Karnataka,Ramanagara,Channapatna APMC Yard,Onion,Bellary / Red,Grade A,2026-07-05,2120.0,3660.0,2890.0,28.9
Karnataka,Ramanagara,Channapatna APMC Yard,Cabbage,Green Round,Grade A,2026-07-05,1050.0,2100.0,1530.0,15.3
Karnataka,Ramanagara,Channapatna APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-07-05,4210.0,7010.0,5610.0,56.1
Karnataka,Ramanagara,Channapatna APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-05,3330.0,5700.0,4560.0,45.6
Karnataka,Ramanagara,Channapatna APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-07-05,2280.0,4360.0,3320.0,33.2
Karnataka,Ramanagara,Channapatna APMC Yard,Palak,Tender Leafy,Grade A+,2026-07-05,1180.0,2160.0,1670.0,16.7
Karnataka,Ramanagara,Channapatna APMC Yard,Mint,Fresh Pudina,Grade A+,2026-07-05,1060.0,1930.0,1450.0,14.5
Karnataka,Ramanagara,Channapatna APMC Yard,Ginger,Washed Root,Grade A,2026-07-05,5340.0,9230.0,7280.0,72.8
Karnataka,Ramanagara,Channapatna APMC Yard,Garlic,Country Dried,Grade A,2026-07-05,6400.0,11420.0,8950.0,89.5
Karnataka,Ramanagara,Channapatna APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-07-05,2610.0,4590.0,3550.0,35.5
Karnataka,Ramanagara,Channapatna APMC Yard,Papaya,Red Lady Organic,Grade A,2026-07-05,1790.0,3170.0,2480.0,24.8
Karnataka,Ramanagara,Channapatna APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,7930.0,14280.0,11100.0,111.0
Karnataka,Ramanagara,Channapatna APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-07-05,3320.0,4980.0,4150.0,41.5
Karnataka,Ramanagara,Channapatna APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-07-05,4280.0,6630.0,5300.0,53.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Tomato,Hybrid / Nati,Grade A,2026-07-05,1920.0,3420.0,2670.0,26.7
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Potato,Hassan / Local,Grade A,2026-07-05,1460.0,2500.0,1980.0,19.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Onion,Bellary / Red,Grade A,2026-07-05,2350.0,4060.0,3210.0,32.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Carrot,Ooty / Orange,Grade A+,2026-07-05,3030.0,5190.0,4110.0,41.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Cabbage,Green Round,Grade A,2026-07-05,1160.0,2320.0,1690.0,16.9
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Peas,Tender Sweet,Grade A+,2026-07-05,4410.0,7350.0,5880.0,58.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-05,3670.0,6290.0,5030.0,50.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Green Chilli,G4 Pungent,Grade A,2026-07-05,2160.0,4120.0,3140.0,31.4
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Palak,Tender Leafy,Grade A+,2026-07-05,1220.0,2230.0,1730.0,17.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Coriander,Local Nati,Grade A+,2026-07-05,1060.0,1910.0,1480.0,14.8
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Mint,Fresh Pudina,Grade A+,2026-07-05,1170.0,2130.0,1600.0,16.0
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Garlic,Country Dried,Grade A,2026-07-05,6930.0,12380.0,9710.0,97.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Banana,Elakki / Nendran,Grade A+,2026-07-05,2820.0,4960.0,3830.0,38.3
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Papaya,Red Lady Organic,Grade A,2026-07-05,1880.0,3340.0,2610.0,26.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,7820.0,14080.0,10950.0,109.5
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Grapes,Bangalore Blue,Grade A+,2026-07-05,5300.0,9010.0,7210.0,72.1
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Ragi,Organic Whole Grain,Grade A,2026-07-05,3650.0,5470.0,4560.0,45.6
Karnataka,Bengaluru Urban,Yeshwanthpur APMC Yard,Rice,Sona Masuri Heritage,Grade A,2026-07-05,4360.0,6760.0,5400.0,54.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Tomato,Hybrid / Nati,Grade A,2026-07-05,1800.0,3200.0,2500.0,25.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Potato,Hassan / Local,Grade A,2026-07-05,1390.0,2380.0,1890.0,18.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Onion,Bellary / Red,Grade A,2026-07-05,2340.0,4040.0,3190.0,31.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Carrot,Ooty / Orange,Grade A+,2026-07-05,2930.0,5030.0,3980.0,39.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Peas,Tender Sweet,Grade A+,2026-07-05,4570.0,7610.0,6090.0,60.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-05,3820.0,6540.0,5230.0,52.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Green Chilli,G4 Pungent,Grade A,2026-07-05,2460.0,4700.0,3580.0,35.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Palak,Tender Leafy,Grade A+,2026-07-05,1230.0,2260.0,1750.0,17.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Coriander,Local Nati,Grade A+,2026-07-05,1020.0,1830.0,1430.0,14.3
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Mint,Fresh Pudina,Grade A+,2026-07-05,1230.0,2240.0,1680.0,16.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ginger,Washed Root,Grade A,2026-07-05,5940.0,10270.0,8100.0,81.0
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Garlic,Country Dried,Grade A,2026-07-05,6920.0,12350.0,9680.0,96.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Banana,Elakki / Nendran,Grade A+,2026-07-05,2490.0,4390.0,3390.0,33.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Papaya,Red Lady Organic,Grade A,2026-07-05,1970.0,3500.0,2740.0,27.4
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,7490.0,13480.0,10480.0,104.8
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Grapes,Bangalore Blue,Grade A+,2026-07-05,5470.0,9310.0,7450.0,74.5
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Ragi,Organic Whole Grain,Grade A,2026-07-05,3190.0,4790.0,3990.0,39.9
Karnataka,Bengaluru Urban,Binny Mill / Kalasipalyam Wholesale Mandi,Rice,Sona Masuri Heritage,Grade A,2026-07-05,4150.0,6430.0,5140.0,51.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Tomato,Hybrid / Nati,Grade A,2026-07-05,2060.0,3660.0,2860.0,28.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Potato,Hassan / Local,Grade A,2026-07-05,1370.0,2350.0,1860.0,18.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Onion,Bellary / Red,Grade A,2026-07-05,2370.0,4100.0,3240.0,32.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Carrot,Ooty / Orange,Grade A+,2026-07-05,2860.0,4900.0,3880.0,38.8
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Cabbage,Green Round,Grade A,2026-07-05,1080.0,2160.0,1570.0,15.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Peas,Tender Sweet,Grade A+,2026-07-05,4530.0,7550.0,6040.0,60.4
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Green Chilli,G4 Pungent,Grade A,2026-07-05,2210.0,4210.0,3210.0,32.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Palak,Tender Leafy,Grade A+,2026-07-05,1350.0,2470.0,1910.0,19.1
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Coriander,Local Nati,Grade A+,2026-07-05,1050.0,1890.0,1470.0,14.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Mint,Fresh Pudina,Grade A+,2026-07-05,1150.0,2080.0,1560.0,15.6
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Garlic,Country Dried,Grade A,2026-07-05,7880.0,14070.0,11030.0,110.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Banana,Elakki / Nendran,Grade A+,2026-07-05,2520.0,4440.0,3430.0,34.3
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Papaya,Red Lady Organic,Grade A,2026-07-05,1870.0,3330.0,2600.0,26.0
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-05,8250.0,14850.0,11550.0,115.5
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Grapes,Bangalore Blue,Grade A+,2026-07-05,5200.0,8840.0,7070.0,70.7
Karnataka,Bengaluru Rural,Devanahalli Agro Mandi,Ragi,Organic Whole Grain,Grade A,2026-07-05,3150.0,4720.0,3930.0,39.3
Karnataka,Mandya,Mandya APMC Main Yard,Tomato,Hybrid / Nati,Grade A,2026-07-04,1820.0,3230.0,2530.0,25.3
Karnataka,Mandya,Mandya APMC Main Yard,Potato,Hassan / Local,Grade A,2026-07-04,1300.0,2220.0,1760.0,17.6
Karnataka,Mandya,Mandya APMC Main Yard,Onion,Bellary / Red,Grade A,2026-07-04,2150.0,3720.0,2930.0,29.3
Karnataka,Mandya,Mandya APMC Main Yard,Carrot,Ooty / Orange,Grade A+,2026-07-04,2930.0,5020.0,3980.0,39.8
Karnataka,Mandya,Mandya APMC Main Yard,Cabbage,Green Round,Grade A,2026-07-04,1180.0,2350.0,1710.0,17.1
Karnataka,Mandya,Mandya APMC Main Yard,Green Capsicum,Polyhouse Bell,Grade A+,2026-07-04,3500.0,6010.0,4800.0,48.0
Karnataka,Mandya,Mandya APMC Main Yard,Green Chilli,G4 Pungent,Grade A,2026-07-04,2060.0,3930.0,2990.0,29.9
Karnataka,Mandya,Mandya APMC Main Yard,Palak,Tender Leafy,Grade A+,2026-07-04,1260.0,2320.0,1790.0,17.9
Karnataka,Mandya,Mandya APMC Main Yard,Coriander,Local Nati,Grade A+,2026-07-04,1040.0,1870.0,1450.0,14.5
Karnataka,Mandya,Mandya APMC Main Yard,Mint,Fresh Pudina,Grade A+,2026-07-04,1050.0,1910.0,1440.0,14.4
Karnataka,Mandya,Mandya APMC Main Yard,Ginger,Washed Root,Grade A,2026-07-04,5320.0,9190.0,7260.0,72.6
Karnataka,Mandya,Mandya APMC Main Yard,Garlic,Country Dried,Grade A,2026-07-04,6630.0,11830.0,9280.0,92.8
Karnataka,Mandya,Mandya APMC Main Yard,Banana,Elakki / Nendran,Grade A+,2026-07-04,2300.0,4050.0,3130.0,31.3
Karnataka,Mandya,Mandya APMC Main Yard,Papaya,Red Lady Organic,Grade A,2026-07-04,1680.0,2980.0,2330.0,23.3
Karnataka,Mandya,Mandya APMC Main Yard,Pomegranate,Bhagwa / Ruby,Grade A+,2026-07-04,7490.0,13480.0,10480.0,104.8
Karnataka,Mandya,Mandya APMC Main Yard,Grapes,Bangalore Blue,Grade A+,2026-07-04,4620.0,7850.0,6280.0,62.8
Karnataka,Mandya,Mandya APMC Main Yard,Ragi,Organic Whole Grain,Grade A,2026-07-04,3180.0,4770.0,3980.0,39.8
Karnataka,Mandya,Mandya APMC Main Yard,Rice,Sona Masuri Heritage,Grade A,2026-07-04,4430.0,6860.0,5490.0,54.9
Karnataka,Mandya,Maddur APMC Sub-Market,Tomato,Hybrid / Nati,Grade A,2026-07-04,1780.0,3160.0,2470.0,24.7
